,TotalCharges,tenure,MonthlyCharges,MultipleLines_No phone service,SeniorCitizen,Contract_One year,PaymentMethod_Credit card (automatic),InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Mailed check,Contract_Two year,Churn,OnlineSecurity_Yes,TechSupport_Yes
5672,3472.05,49,71.8,0,0,1,0,0,0,0,0,0,1,0
5673,117.8,4,19.7,0,0,1,0,1,0,1,0,0,0,0
5674,3210.35,64,49.85,1,0,0,0,0,0,0,1,0,0,1
5675,207.4,3,69.6,0,0,0,0,0,0,1,0,0,0,0
5676,19.75,1,19.75,0,0,0,0,1,0,0,0,0,0,0
5677,3132.75,40,80.8,0,0,1,0,0,0,0,0,0,0,0
5678,60.0,1,60.0,0,0,0,0,0,0,0,0,1,1,1
5679,649.65,8,86.55,0,0,0,0,0,0,0,0,1,0,0
5680,20.85,1,20.85,0,1,0,0,1,0,1,0,1,0,0
5681,2106.3,34,64.2,0,1,1,0,0,1,0,0,0,0,1
5682,35.0,1,35.0,1,0,0,0,0,0,0,0,0,0,0
5683,2011.4,39,50.75,1,0,0,0,0,0,0,0,1,0,0
5684,6205.5,58,105.5,0,1,1,1,0,0,0,0,1,1,1
5685,903.7,45,19.2,0,0,0,0,1,0,0,1,0,0,0
5686,503.6,6,85.15,0,1,0,0,0,1,0,0,1,1,0
5687,3882.3,43,90.65,0,0,1,1,0,0,0,0,0,1,1
5688,879.8,41,20.0,0,0,0,0,1,0,1,1,0,0,0
5689,383.65,5,74.65,0,0,0,0,0,0,0,0,0,0,0
5690,4390.25,72,61.2,1,0,0,1,0,0,0,1,0,1,1
5691,68.2,4,19.95,0,0,1,0,1,0,1,0,0,0,0
5692,452.8,9,54.8,0,0,0,0,0,0,1,0,0,0,1
5693,5329.0,72,73.45,0,1,0,1,0,0,0,1,0,0,0
5694,1758.9,33,51.45,0,0,1,0,0,0,1,0,0,0,1
5695,5737.6,72,80.45,0,0,0,0,0,1,0,1,0,1,0
5696,1152.7,22,54.2,0,0,0,0,0,0,0,0,1,1,1
5697,7674.55,70,109.5,0,0,1,0,0,0,0,0,1,0,1
5698,2157.95,21,104.4,0,0,0,0,0,0,0,0,1,0,0
5699,1219.85,15,85.3,0,0,0,0,0,0,0,0,0,0,0
5700,2414.55,29,79.3,0,1,0,0,0,0,0,0,0,0,1
5701,1155.6,15,76.5,0,0,0,0,0,1,0,0,0,0,1
5702,7548.1,71,105.1,0,1,0,1,0,0,0,0,1,1,0
5703,1809.35,72,25.4,0,1,0,0,1,1,0,1,0,0,0
5704,1564.4,19,86.85,0,0,0,0,0,0,0,0,0,0,0
5705,19.65,1,19.65,0,0,0,0,1,0,1,0,0,0,0
5706,75.7,1,75.7,0,0,0,0,0,0,0,0,1,0,0
5707,84.4,2,45.55,0,0,0,0,0,0,0,0,0,0,0
5708,864.85,11,78.1,0,1,0,1,0,0,0,0,0,0,0
5709,228.75,12,19.3,0,0,1,0,1,0,1,0,0,0,0
5710,7752.05,70,110.5,0,0,0,0,0,0,0,1,0,0,1
5711,1951.0,20,90.8,0,1,0,0,0,0,0,0,1,0,0
5712,470.6,23,20.3,0,0,0,0,1,1,0,0,0,0,0
5713,4060.9,49,81.35,0,1,0,1,0,0,0,1,0,1,1
5714,384.5,4,97.95,0,0,0,0,0,0,0,0,1,0,0
5715,3432.9,32,108.15,0,0,0,1,0,0,0,0,1,1,1
5716,108.65,2,55.3,0,0,0,0,0,0,0,0,0,0,0
5717,3952.65,69,56.55,1,1,0,1,0,0,0,1,0,1,0
5718,463.05,6,80.5,0,0,0,1,0,0,0,0,1,0,0
5719,494.05,24,19.7,0,0,0,0,1,0,1,1,0,0,0
5720,3416.85,32,104.05,0,0,1,1,0,0,0,0,0,0,0
5721,1498.65,27,52.85,0,0,0,0,0,1,0,1,0,1,0
5722,2867.75,27,104.3,0,1,0,0,0,1,0,0,1,1,1
5723,4807.35,58,80.65,0,0,0,0,0,1,0,0,0,0,1
5724,71.35,1,71.35,0,0,0,0,0,0,1,0,1,0,0
5725,471.35,18,24.65,0,0,0,1,1,0,0,1,0,0,0
5726,1041.8,47,21.3,0,0,0,0,1,1,0,1,0,0,0
5727,7689.8,70,110.2,0,0,0,0,0,0,0,1,0,0,1
5728,1132.35,13,89.4,0,0,0,0,0,0,0,0,1,0,1
5729,1815.0,36,51.05,0,0,0,1,0,0,0,0,0,1,0
5730,1311.3,67,19.8,0,0,0,0,1,0,1,1,0,0,0
5731,199.45,10,19.9,0,0,0,0,1,0,1,0,0,0,0
5732,1637.3,19,87.3,0,1,0,0,0,0,0,0,0,1,0
5733,1326.35,71,19.85,0,0,0,0,1,1,0,1,0,0,0
5734,6376.55,72,89.4,0,0,0,0,0,0,1,1,0,1,1
5735,935.9,48,20.0,0,0,0,0,1,0,1,1,0,0,0
5736,20.05,1,20.05,0,0,0,0,1,0,1,0,0,0,0
5737,1611.15,18,83.25,0,0,0,0,0,0,0,0,0,1,1
5738,20.6,1,20.6,0,0,0,0,1,0,1,0,1,0,0
5739,6989.7,67,102.9,0,1,0,0,0,1,0,1,0,0,1
5740,2779.5,69,39.1,1,0,0,0,0,0,1,1,0,1,1
5741,1931.75,19,99.95,0,0,0,0,0,0,0,0,1,0,0
5742,8331.95,72,114.5,0,1,0,0,0,0,1,1,0,1,1
5743,735.9,38,20.2,0,1,0,0,1,0,1,1,0,0,0
5744,2283.3,40,55.8,0,1,1,0,0,0,0,0,0,0,0
5745,1445.2,61,24.2,0,0,0,0,1,0,1,1,0,0,0
5746,818.05,10,81.0,0,0,0,1,0,0,0,0,1,0,0
5747,2333.05,32,72.8,0,0,1,1,0,0,0,0,0,1,1
5748,1992.55,21,99.85,0,0,0,1,0,0,0,0,0,0,0
5749,5890.0,59,99.5,0,1,1,0,0,0,0,0,0,0,0
5750,916.75,13,70.15,0,1,0,0,0,0,0,0,1,0,0
5751,1029.8,47,20.25,0,0,0,1,1,0,0,1,0,0,0
5752,1796.55,69,26.0,0,0,0,0,1,1,0,1,0,0,0
5753,33.7,2,19.9,0,0,0,1,1,0,0,0,0,0,0
5754,454.05,22,19.05,0,0,0,0,1,1,0,0,0,0,0
5755,1392.25,15,96.5,0,1,0,0,0,0,0,0,0,1,0
5756,1049.6,53,19.85,0,0,0,1,1,0,0,1,0,0,0
5757,734.6,28,25.7,0,1,0,0,1,0,1,0,0,0,0
5758,475.1,22,20.3,0,0,1,0,1,0,1,0,0,0,0
5759,70.15,1,70.15,0,0,0,0,0,0,1,0,1,0,0
5760,1540.05,16,91.55,0,1,0,0,0,0,0,0,0,0,1
5761,1978.65,48,39.4,1,0,0,0,0,0,1,1,0,1,1
5762,3181.8,30,105.7,0,1,0,0,0,1,0,0,0,1,1
5763,229.7,3,70.25,0,0,0,0,0,0,0,0,0,0,0
5764,5625.55,57,93.75,0,1,0,0,0,0,0,1,0,1,1
5765,6581.9,68,96.55,0,1,1,1,0,0,0,0,1,1,0
5766,1347.15,23,60.0,0,0,1,0,0,1,0,0,0,0,1
5767,3808.2,65,59.8,0,0,0,1,0,0,0,1,0,0,1
5768,3974.15,44,90.65,0,0,1,0,0,1,0,0,0,0,0
5769,7661.8,71,109.0,0,0,0,0,0,1,0,1,0,1,0
5770,2479.25,37,68.1,0,0,1,1,0,0,0,0,0,1,1
5771,266.6,12,20.4,0,0,0,0,1,0,1,0,0,0,0
5772,5601.4,69,81.95,0,0,0,0,0,1,0,1,0,0,1
5773,1982.6,35,60.55,0,0,0,0,0,0,0,0,0,1,0
5774,339.9,5,65.6,0,0,0,0,0,1,0,0,0,0,1
5775,4828.05,58,82.5,0,0,0,0,0,1,0,1,0,0,0
5776,5980.55,72,82.3,0,0,0,0,0,1,0,1,0,1,1
5777,4808.7,72,68.15,0,0,0,0,0,0,1,1,0,1,1
5778,20.3,1,20.3,0,0,0,1,1,0,0,0,0,0,0
5779,3692.85,39,95.55,0,0,1,0,0,0,0,0,1,1,1
5780,1068.15,53,20.2,0,0,1,1,1,0,0,0,0,0,0
5781,2383.6,27,89.2,0,0,0,0,0,0,0,0,0,0,1
5782,69.65,1,69.65,0,1,0,0,0,0,0,0,1,0,0
5783,89.3,1,89.3,0,1,0,0,0,0,0,0,1,0,0
5784,1438.05,18,74.8,0,0,0,0,0,0,0,0,0,1,0
5785,917.45,46,20.2,0,0,0,0,1,0,1,1,0,0,0
5786,6096.45,72,84.4,0,0,0,1,0,0,0,1,0,1,1
5787,3078.1,36,87.55,0,0,0,0,0,0,0,0,1,0,1
5788,99.95,4,25.15,1,0,0,0,0,0,0,0,0,0,0
5789,475.2,25,19.8,0,0,0,1,1,0,0,1,0,0,0
5790,2036.55,40,50.85,1,0,0,0,0,0,0,0,0,0,0
5791,6444.05,63,102.4,0,0,0,0,0,0,0,0,0,0,0
5792,1426.75,15,96.3,0,1,0,0,0,0,1,0,1,1,1
5793,767.55,14,55.5,0,0,0,1,0,0,0,0,0,0,0
5794,7932.5,72,109.75,0,1,0,0,0,1,0,1,0,0,1
5795,4040.65,39,106.4,0,0,0,0,0,0,0,0,0,1,0
5796,2768.65,47,60.0,1,0,0,1,0,0,0,1,0,1,0
5797,1672.35,19,88.8,0,0,0,1,0,0,0,0,0,1,1
5798,474.8,5,85.2,0,0,0,0,0,0,0,0,1,0,0
5799,446.1,13,35.1,1,0,0,0,0,0,0,0,1,0,0
5800,1345.65,17,80.05,0,0,0,0,0,1,0,0,0,0,0
5801,2425.4,34,75.55,0,1,0,0,0,0,0,0,0,0,0
5802,2077.95,42,49.55,0,0,0,0,0,0,0,0,0,0,0
5803,416.3,5,81.3,0,0,0,0,0,0,0,0,1,0,0
5804,1663.5,71,23.9,0,0,0,1,1,0,0,1,0,0,0
5805,1286.05,19,66.4,0,1,0,0,0,1,0,0,0,1,0
5806,35.85,2,19.6,0,0,0,0,1,0,0,0,1,0,0
5807,1094.35,57,18.8,0,0,0,1,1,0,0,1,0,0,0
5808,7719.5,72,108.4,0,0,0,0,0,0,0,1,0,0,1
5809,514.6,6,85.95,0,0,0,0,0,0,1,0,0,0,0
5810,1451.6,17,85.45,0,0,0,0,0,0,0,0,1,0,0
5811,4932.5,61,80.9,0,0,0,0,0,1,0,1,0,0,0
5812,71.0,1,71.0,0,0,0,0,0,0,0,0,1,0,0
5813,5443.65,48,111.8,0,0,0,1,0,0,0,1,0,1,1
5814,330.25,16,20.6,0,0,0,1,1,0,0,0,0,0,0
5815,746.5,9,85.05,0,1,0,0,0,0,0,0,1,0,0
5816,122.7,3,44.6,0,0,0,0,0,0,0,0,0,0,0
5817,44.4,1,44.4,0,0,0,0,0,0,0,0,1,0,0
5818,6631.85,65,105.1,0,0,0,1,0,0,0,1,0,0,0
5819,8250.0,70,115.15,0,0,0,1,0,0,0,1,0,1,1
5820,3561.15,60,59.8,0,0,1,0,0,0,1,0,0,1,0
5821,1763.55,69,26.3,0,0,1,0,1,0,0,0,0,0,0
5822,2419.0,35,70.55,0,1,0,0,0,0,0,0,0,0,0
5823,470.2,22,20.05,0,0,0,0,1,0,1,0,0,0,0
5824,5234.95,66,79.85,0,0,0,0,0,1,0,1,0,0,0
5825,70.3,1,70.3,0,1,0,0,0,0,0,0,1,0,0
5826,79.35,1,79.35,0,0,0,0,0,1,0,0,1,0,0
5827,3097.0,34,90.05,0,0,0,1,0,0,0,0,0,0,0
5828,1709.1,72,24.45,0,0,0,0,1,1,0,1,0,0,0
5829,1848.8,31,59.95,1,0,1,0,0,0,0,0,0,1,1
5830,723.3,30,25.35,0,0,1,0,1,1,0,0,0,0,0
5831,809.75,9,90.8,0,0,0,0,0,1,0,0,1,0,0
5832,1470.95,20,70.45,0,0,0,0,0,0,0,0,1,0,0
5833,577.15,19,34.3,1,1,0,1,0,0,0,0,0,0,0
5834,6914.95,65,105.05,0,0,0,0,0,0,0,0,0,1,0
5835,602.9,30,19.3,0,0,0,0,1,0,1,1,0,0,0
5836,124.4,6,19.15,0,0,1,0,1,0,1,0,0,0,0
5837,96.8,2,51.4,1,0,0,0,0,0,0,0,0,0,0
5838,3827.9,53,71.85,0,0,0,0,0,0,0,0,0,1,1
5839,533.05,7,75.4,0,1,0,0,0,0,0,0,0,0,0
5840,2961.4,61,49.7,0,0,1,0,0,1,0,0,0,1,0
5841,3264.45,70,45.25,1,1,1,0,0,0,0,0,1,0,0
5842,995.35,13,78.75,0,0,0,0,0,0,0,0,0,1,0
5843,2815.25,35,81.6,0,1,1,0,0,1,0,0,0,0,0
5844,154.8,2,70.4,0,0,0,1,0,0,0,0,0,0,0
5845,246.3,3,75.8,0,0,0,0,0,0,0,0,1,0,0
5846,257.6,3,76.1,0,0,0,0,0,0,0,0,0,0,0
5847,5757.2,62,94.0,0,0,1,0,0,1,0,0,0,0,0
5848,7517.7,72,103.95,0,0,0,1,0,0,0,1,0,1,1
5849,1234.8,63,19.95,0,0,0,0,1,1,0,1,0,0,0
5850,1389.2,20,71.3,0,1,0,1,0,0,0,0,1,0,0
5851,3836.3,35,110.8,0,1,1,0,0,1,0,0,0,1,1
5852,1474.75,21,69.1,0,1,0,0,0,0,0,0,1,0,0
5853,6001.45,62,96.1,0,0,1,0,0,0,0,0,0,1,0
5854,720.1,15,48.8,0,0,0,0,0,0,1,0,0,0,0
5855,2832.75,55,50.55,0,0,0,1,0,0,0,0,0,1,0
5856,472.25,11,44.65,0,0,0,0,0,0,1,0,0,0,0
5857,1460.65,17,88.25,0,0,0,0,0,0,0,0,1,0,0
5858,1336.35,61,19.45,0,0,1,0,1,1,0,0,0,0,0
5859,6388.65,71,89.3,0,0,0,1,0,0,0,1,0,1,1
5860,153.05,2,70.0,0,0,0,0,0,1,0,0,1,0,0
5861,677.9,35,19.25,0,0,0,0,1,0,1,1,0,0,0
5862,1165.6,17,70.5,0,0,0,0,0,1,0,0,0,0,0
5863,2119.5,21,97.35,0,0,0,0,0,0,0,0,1,0,0
5864,921.55,47,19.65,0,0,0,0,1,1,0,1,0,0,0
5865,72.0,3,20.85,0,0,0,0,1,0,1,0,0,0,0
5866,68.35,3,19.65,0,0,0,0,1,0,1,0,0,0,0
5867,847.25,44,19.35,0,1,0,1,1,0,0,1,0,0,0
5868,44.0,1,44.0,0,0,0,0,0,0,1,0,0,0,0
5869,4295.35,44,94.4,0,0,1,0,0,0,0,0,0,0,0
5870,135.0,5,25.9,0,0,0,0,1,1,0,0,1,0,0
5871,1400.55,24,55.65,0,0,0,0,0,1,0,0,1,1,0
5872,69.65,1,69.65,0,0,0,0,0,0,0,0,1,0,0
5873,1380.4,18,75.4,0,0,0,0,0,0,0,0,0,1,0
5874,1060.2,10,100.6,0,0,0,0,0,0,0,0,1,0,0
5875,4386.2,65,71.0,0,0,0,0,0,1,0,1,0,1,0
5876,86.0,1,86.0,0,1,0,0,0,0,0,0,1,0,0
5877,5785.5,53,106.95,0,0,1,1,0,0,0,0,1,1,0
5878,52.05,3,21.2,0,0,1,0,1,0,1,0,0,0,0
5879,2018.4,33,61.05,0,0,0,0,0,0,1,1,0,1,1
5880,79.45,3,29.6,1,0,0,0,0,0,0,0,1,0,0
5881,2727.3,34,79.95,0,0,1,0,0,1,0,0,0,1,1
5882,263.65,14,19.7,0,0,0,0,1,0,1,1,0,0,0
5883,275.4,13,20.3,0,0,0,0,1,0,1,0,0,0,0
5884,2816.65,46,59.9,1,1,1,0,0,1,0,0,1,0,1
5885,538.5,23,24.35,0,0,1,0,1,0,1,0,0,0,0
5886,948.9,47,19.75,0,0,0,0,1,0,1,1,0,0,0
5887,846.8,17,50.3,0,0,0,0,0,0,1,0,0,1,0
5888,4783.5,49,95.6,0,0,0,0,0,0,0,0,1,0,0
5889,2997.45,59,50.25,1,1,0,0,0,0,0,0,0,0,0
5890,5897.4,69,85.35,0,0,0,1,0,0,0,1,0,1,1
5891,470.6,11,41.6,1,0,1,0,0,0,0,0,1,0,0
5892,524.5,10,51.65,0,0,0,0,0,0,1,0,0,1,0
5893,269.65,12,24.0,0,0,0,0,1,1,0,1,0,0,0
5894,4740.0,45,100.85,0,0,0,1,0,0,0,0,1,0,0
5895,2341.5,39,59.85,0,0,0,0,0,0,1,0,0,0,0
5896,1789.65,71,25.45,0,1,0,1,1,0,0,1,0,0,0
5897,1626.4,71,23.9,0,0,0,1,1,0,0,1,0,0,0
5898,800.3,33,24.15,0,0,1,1,1,0,0,0,0,0,0
5899,5060.85,67,75.7,0,1,0,0,0,0,1,0,0,0,0
5900,1448.8,37,40.2,1,0,0,0,0,1,0,0,1,1,0
5901,4254.85,49,84.5,0,0,0,0,0,0,0,0,1,0,0
5902,466.6,9,50.85,0,0,0,0,0,0,1,0,0,0,0
5903,4627.8,52,91.6,0,0,0,1,0,0,0,1,0,1,1
5904,6838.6,70,98.9,0,0,1,0,0,0,0,0,0,0,0
5905,85.0,1,85.0,0,0,0,0,0,0,0,0,0,0,0
5906,1101.85,14,78.95,0,1,0,0,0,0,0,0,1,0,0
5907,44.3,1,44.3,0,0,0,0,0,0,1,0,0,0,0
5908,20.2,1,20.2,0,0,0,0,1,0,1,0,1,0,0
5909,4297.6,52,80.2,0,0,1,0,0,0,1,0,0,0,0
5910,414.1,6,60.9,0,0,0,0,0,0,1,0,0,0,0
5911,256.6,7,34.2,1,0,0,0,0,0,1,0,0,1,0
5912,3969.35,47,85.2,0,1,0,0,0,1,0,0,1,0,0
5913,2274.1,26,87.15,0,0,1,1,0,0,0,0,0,1,1
5914,1296.8,25,54.3,0,0,0,0,0,0,0,0,0,1,1
5915,1268.85,69,19.1,0,0,0,0,1,0,1,1,0,0,0
5916,8192.6,72,112.75,0,0,0,1,0,0,0,1,0,1,1
5917,59.25,4,19.95,0,0,0,0,1,0,1,0,0,0,0
5918,1147.85,59,19.5,0,0,0,0,1,0,1,1,0,0,0
5919,4361.55,67,65.55,0,0,0,0,0,1,0,1,0,1,0
5920,2006.1,26,78.8,0,1,0,0,0,0,0,0,0,0,0
5921,2078.95,27,78.2,0,0,1,0,0,0,1,0,0,0,1
5922,7609.75,72,105.25,0,0,0,0,0,1,0,1,0,1,0
5923,487.05,6,89.25,0,0,0,0,0,0,0,0,0,0,1
5924,1218.45,62,20.65,0,0,0,1,1,0,0,1,0,0,0
5925,1416.2,20,68.7,0,0,1,0,0,0,0,0,0,0,1
5926,483.3,6,78.65,0,0,0,1,0,0,0,0,0,1,1
5927,1234.6,51,24.75,0,0,0,0,1,0,1,1,0,0,0
5928,1311.6,61,19.75,0,0,0,1,1,0,0,1,0,0,0
5929,5618.3,62,89.1,0,1,0,0,0,0,0,0,0,1,0
5930,6185.15,72,84.7,0,0,0,0,0,1,0,1,0,1,1
5931,1237.85,13,98.0,0,1,0,0,0,0,0,0,1,0,0
5932,498.1,5,94.45,0,0,0,0,0,0,0,0,1,0,0
5933,294.45,3,105.0,0,1,0,0,0,0,0,0,1,0,0
5934,2381.55,26,93.85,0,1,0,0,0,0,0,0,1,0,0
5935,788.35,13,59.9,0,1,0,0,0,0,0,0,0,0,0
5936,756.4,38,19.95,0,0,0,0,1,0,1,1,0,0,0
5937,613.4,8,84.0,0,1,0,0,0,0,0,0,1,0,0
5938,3625.2,34,108.9,0,1,0,0,0,0,0,0,0,0,1
5939,550.35,18,33.6,1,0,0,0,0,0,1,0,0,1,0
5940,4793.8,56,85.85,0,0,1,0,0,0,1,0,0,0,1
5941,1267.2,36,34.85,1,0,0,0,0,1,0,0,0,0,1
5942,442.2,9,48.75,1,0,0,0,0,0,0,0,1,0,0
5943,84.85,1,84.85,0,0,0,0,0,0,0,0,1,0,0
5944,654.85,12,56.65,0,0,0,0,0,0,1,0,1,1,1
5945,5567.45,57,95.3,0,1,0,1,0,0,0,0,0,0,1
5946,3160.55,42,73.9,0,0,1,1,0,0,0,0,1,1,1
5947,740.3,33,24.5,0,0,0,0,1,0,1,1,1,0,0
5948,5706.2,70,84.6,0,0,0,0,0,1,0,1,0,1,1
5949,3085.35,68,44.95,1,0,0,0,0,0,0,0,0,0,1
5950,24.7,1,24.7,1,0,0,0,0,0,0,0,0,0,0
5951,3541.4,37,100.3,0,0,0,1,0,0,0,0,0,0,1
5952,84.2,4,25.45,0,0,0,0,1,0,1,0,0,0,0
5953,50.7,1,50.7,0,0,0,0,0,0,1,0,0,1,0
5954,1165.55,20,55.0,1,0,0,1,0,0,0,0,0,1,1
5955,4855.35,72,68.4,0,0,0,0,0,1,0,1,0,1,1
5956,2806.9,31,89.9,0,0,0,0,0,0,0,0,1,0,0
5957,1422.65,18,78.55,0,1,0,0,0,0,0,0,1,0,0
5958,608.15,11,55.05,0,0,0,0,0,1,0,0,0,0,0
5959,641.35,33,19.8,0,0,0,1,1,0,0,1,0,0,0
5960,4959.15,62,84.45,0,1,1,0,0,0,0,0,0,0,0
5961,35.9,1,35.9,1,0,0,0,0,0,1,0,0,0,1
5962,1321.3,16,80.75,0,0,0,0,0,1,0,0,0,1,0
5963,1663.75,22,78.65,0,0,1,0,0,0,1,0,0,0,1
5964,3024.15,49,61.75,0,0,0,0,0,1,0,0,0,1,1
5965,2188.5,36,63.7,0,0,1,1,0,0,0,0,0,1,0
5966,4138.05,42,99.45,0,0,0,0,0,0,0,0,1,0,1
5967,102.5,4,25.2,1,1,0,0,0,1,0,0,1,0,0
5968,872.65,12,74.05,0,0,1,0,0,0,1,0,1,0,1
5969,2724.25,31,87.6,0,0,0,0,0,0,0,0,0,1,1
5970,413.25,5,89.15,0,0,0,0,0,0,0,0,0,1,0
5971,1374.2,66,20.0,0,0,0,1,1,0,0,1,0,0,0
5972,757.1,15,55.0,0,1,0,1,0,0,0,0,1,0,1
5973,6692.65,64,104.4,0,0,0,0,0,1,0,1,0,0,0
5974,218.5,10,20.05,0,0,0,1,1,0,0,0,0,0,0
5975,608.8,7,89.75,0,0,0,0,0,0,0,0,1,0,1
5976,1004.75,29,34.3,1,0,0,0,0,0,0,0,0,0,1
5977,1125.6,57,20.65,0,0,0,0,1,1,0,1,0,0,0
5978,3847.6,46,84.25,0,0,0,0,0,0,1,0,0,1,0
5979,978.0,53,19.65,0,0,0,0,1,1,0,1,0,0,0
5980,1387.35,17,79.85,0,0,1,1,0,0,0,0,0,1,1
5981,746.05,38,20.2,0,0,0,0,1,0,1,1,0,0,0
5982,304.6,15,19.8,0,0,1,0,1,0,1,0,0,0,0
5983,1098.85,22,50.35,1,0,0,0,0,0,0,0,0,0,0
5984,1139.2,14,85.15,0,0,0,0,0,0,0,0,1,0,0
5985,4368.95,57,74.6,0,0,1,0,0,1,0,0,0,0,1
5986,827.7,11,79.15,0,1,0,1,0,0,0,0,0,0,0
5987,20.35,1,20.35,0,0,0,0,1,0,1,1,0,0,0
5988,262.05,12,21.05,0,0,0,0,1,1,0,1,0,0,0
5989,279.55,3,94.6,0,1,0,0,0,0,0,0,1,0,0
5990,3512.5,36,94.7,0,0,0,0,0,0,0,0,0,0,0
5991,1483.25,16,94.25,0,0,0,0,0,0,0,0,1,1,0
5992,4653.85,65,72.45,0,0,1,1,0,0,0,0,1,1,0
5993,151.75,2,74.95,0,0,0,0,0,0,0,0,0,0,0
5994,4400.75,42,105.2,0,0,0,0,0,0,0,0,1,1,0
5995,8033.1,72,111.95,0,0,0,0,0,1,0,1,0,1,1
5996,1253.65,62,19.85,0,0,0,0,1,1,0,1,0,0,0
5997,552.65,6,89.75,0,0,0,0,0,0,0,0,0,0,0
5998,1036.0,48,20.05,0,0,0,0,1,0,1,1,0,0,0
5999,4025.5,35,108.95,0,0,0,0,0,0,0,1,0,1,1
6000,928.4,52,19.65,0,0,1,1,1,0,0,0,0,0,0
6001,24.9,1,24.9,1,0,0,0,0,0,1,0,0,0,0
6002,460.25,6,82.85,0,0,0,0,0,0,0,0,1,0,0
6003,6506.15,71,93.2,0,0,0,1,0,0,0,1,0,1,1
6004,5598.3,67,84.8,0,0,1,0,0,1,0,0,0,1,0
6005,4374.55,60,71.75,0,1,1,0,0,0,0,0,0,1,0
6006,678.75,23,30.35,1,0,0,0,0,1,0,0,0,0,1
6007,2191.7,39,54.85,1,0,1,0,0,1,0,0,0,0,1
6008,239.75,15,19.5,0,0,1,0,1,0,1,0,0,0,0
6009,5485.5,53,103.85,0,1,0,0,0,0,0,0,1,0,0
6010,609.05,24,24.2,0,0,0,0,1,0,1,1,0,0,0
6011,683.75,37,19.35,0,0,0,0,1,0,0,0,0,0,0
6012,404.2,5,83.6,0,0,0,0,0,0,0,0,1,0,0
6013,5189.75,50,100.65,0,1,1,0,0,0,0,0,0,0,1
6014,5060.9,54,94.1,0,0,1,1,0,0,0,0,0,0,0
6015,233.65,3,74.55,0,0,0,0,0,0,0,0,0,1,0
6016,7176.55,68,108.45,0,0,1,0,0,0,0,0,1,0,1
6017,291.45,5,56.15,0,0,0,0,0,0,0,0,0,0,1
6018,689.75,33,20.35,0,0,0,0,1,0,1,1,0,0,0
6019,3263.9,41,80.55,0,0,1,0,0,0,0,0,0,0,0
6020,1993.2,34,61.25,1,0,1,0,0,0,1,0,0,1,1
6021,254.5,13,20.45,0,0,0,0,1,0,1,0,0,0,0
6022,347.65,20,18.9,0,0,0,1,1,0,0,0,0,0,0
6023,967.9,51,19.6,0,1,0,1,1,0,0,1,0,0,0
6024,242.95,3,91.5,0,0,0,1,0,0,0,0,1,0,0
6025,1841.9,41,45.2,0,0,0,0,0,1,0,0,0,0,0
6026,232.1,13,19.45,0,0,0,1,1,0,0,0,0,0,0
6027,809.25,35,25.45,0,0,0,0,1,1,0,1,0,0,0
6028,866.45,12,80.85,0,0,0,0,0,1,0,0,1,1,1
6029,360.55,4,94.9,0,0,0,0,0,0,1,0,0,1,1
6030,2076.2,43,49.05,1,0,0,0,0,1,0,0,1,0,0
6031,355.9,12,29.3,1,1,0,0,0,0,1,0,0,0,1
6032,7299.65,68,105.3,0,1,0,0,0,0,0,0,1,0,0
6033,2291.2,25,88.95,0,1,0,0,0,0,0,0,1,0,0
6034,129.15,7,20.25,0,0,1,0,1,0,1,0,0,0,0
6035,7491.75,66,110.85,0,1,1,0,0,0,0,0,1,0,1
6036,5835.5,53,110.5,0,0,1,0,0,0,0,0,0,1,1
6037,7031.45,63,109.4,0,1,0,0,0,1,0,0,0,1,0
6038,7723.9,70,114.2,0,0,0,0,0,1,0,1,1,1,1
6039,1032.0,27,36.5,1,1,0,0,0,1,0,0,1,0,0
6040,70.75,1,70.75,0,0,0,0,0,0,1,0,1,0,0
6041,109.6,5,19.95,0,0,0,0,1,0,1,0,0,0,0
6042,727.8,37,19.6,0,1,1,0,1,0,1,0,0,0,0
6043,130.75,3,40.15,1,0,0,0,0,0,1,0,1,0,0
6044,893.0,12,76.6,0,0,0,0,0,0,0,0,0,0,0
6045,763.1,38,19.6,0,0,1,1,1,0,0,0,0,0,0
6046,781.4,9,85.3,0,0,0,1,0,0,0,0,0,0,0
6047,902.25,13,65.85,0,0,0,0,0,0,0,0,0,1,0
6048,2653.65,29,94.45,0,1,0,0,0,0,0,0,1,0,0
6049,1016.7,47,20.05,0,0,0,1,1,0,0,1,0,0,0
6050,5943.65,61,99.4,0,0,0,0,0,1,0,0,0,1,1
6051,275.7,16,20.0,0,0,0,0,1,0,1,0,0,0,0
6052,3126.45,41,78.45,0,0,0,0,0,0,0,1,0,1,1
6053,1070.15,43,25.1,0,0,0,0,1,0,0,1,0,0,0
6054,3457.9,36,97.35,0,0,0,0,0,1,0,0,1,0,0
6055,340.4,6,55.0,0,0,0,0,0,0,0,0,0,0,0
6056,4299.2,58,71.1,0,0,1,1,0,0,0,0,0,1,1
6057,1093.2,19,61.55,0,0,0,1,0,0,0,0,0,0,1
6058,521.9,11,45.9,0,0,0,0,0,1,0,0,0,0,0
6059,1630.4,39,40.3,1,0,1,0,0,1,0,0,0,1,1
6060,713.6,8,87.1,0,1,0,0,0,0,0,0,0,0,0
